brand_id;brand;model_id;model;version_id;version;trim;category;energy;horsepower_ch;fiscal_hp_cv;mixed_consumption_l_100km;model_year;public_price_mad;promo_price_mad;turnkey_price_mad;registration_fee_mad;paint_fee_mad;luxury_tax_mad;depreciation_y1_pct;depreciation_y2_pct;depreciation_y3_pct;source_path
100;Abarth;1790;595;21346;1.4 l Turbo;Turismo;Micro citadine;Essence;165;8;"6,8";2026;324500;0;338500;9000;5000;0;25;15;10;https://www.wandaloo.com/neuf/abarth/595/fiche-technique/1-4-l-turbo-turismo/21346.html
100;Abarth;1790;595;21347;1.4 l Turbo;Turismo Cabrio;Micro citadine;Essence;165;8;"6,8";2026;349000;0;363000;9000;5000;0;25;15;10;https://www.wandaloo.com/neuf/abarth/595/fiche-technique/1-4-l-turbo-turismo-cabrio/21347.html
100;Abarth;1791;695;21349;1.4 l Turbo;Turismo;Micro citadine;Essence;185;8;"8,0";2026;352000;0;366000;9000;5000;0;25;15;10;https://www.wandaloo.com/neuf/abarth/695/fiche-technique/1-4-l-turbo-turismo/21349.html
100;Abarth;1791;695;21350;1.4 l Turbo;Turismo Cabrio;Micro citadine;Essence;185;8;"8,0";2026;377000;0;391000;9000;5000;0;25;15;10;https://www.wandaloo.com/neuf/abarth/695/fiche-technique/1-4-l-turbo-turismo-cabrio/21350.html
1;Alfa Romeo;1805;Junior;21358;1.2 l MHEV 136 AT;Ibrida;4x4 / SUV / Crossover;Essence MHEV;136;6;"4,8";2026;305490;1;293990;8500;0;0;25;15;10;https://www.wandaloo.com/neuf/alfa-romeo/junior/fiche-technique/1-2-l-mhev-136-at-ibrida/21358.html
1;Alfa Romeo;1805;Junior;21359;1.2 l MHEV 136 AT;Ibrida+;4x4 / SUV / Crossover;Essence MHEV;136;6;"4,8";2026;305490;1;325990;8500;0;0;25;15;10;https://www.wandaloo.com/neuf/alfa-romeo/junior/fiche-technique/1-2-l-mhev-136-at-ibrida-/21359.html
1;Alfa Romeo;1805;Junior;21360;1.2 l MHEV 136 AT;Speciale;4x4 / SUV / Crossover;Essence MHEV;136;6;"4,8";2026;333000;1;327500;8500;0;0;25;15;10;https://www.wandaloo.com/neuf/alfa-romeo/junior/fiche-technique/1-2-l-mhev-136-at-speciale/21360.html
1;Alfa Romeo;1846;Junior EV;22585;115 kW AT;Elettrica Speciale;4x4 / SUV / Crossover;Electrique;156;4;"15,0";2026;490000;1;449500;8500;0;0;25;15;10;https://www.wandaloo.com/neuf/alfa-romeo/junior-ev/fiche-technique/115-kw-at-elettrica-speciale/22585.html
1;Alfa Romeo;975;Stelvio;21370;2.2 JTDM 160 AT;Sprint;4x4 / SUV / Crossover;Diesel;160;8;"5,6";2026;489000;1;478555;9555;10000;0;25;15;10;https://www.wandaloo.com/neuf/alfa-romeo/stelvio/fiche-technique/2-2-jtdm-160-at-sprint/21370.html
1;Alfa Romeo;975;Stelvio;21371;2.2 JTDM 210 AT;Veloce;4x4 / SUV / Crossover;Diesel;210;8;"5,9";2026;545400;1;614225;9555;10000;20225;25;15;10;https://www.wandaloo.com/neuf/alfa-romeo/stelvio/fiche-technique/2-2-jtdm-210-at-veloce/21371.html
1;Alfa Romeo;1731;Tonale;22584;1.6 Diesel 130 TCT;Leil;4x4 / SUV / Crossover;Diesel;130;8;"5,2";2026;430000;1;396805;6805;10000;0;25;15;10;https://www.wandaloo.com/neuf/alfa-romeo/tonale/fiche-technique/1-6-diesel-130-tct-leil/22584.html
1;Alfa Romeo;1731;Tonale;21364;1.6 Diesel 130;Tributo Italiano;4x4 / SUV / Crossover;Diesel;130;8;"5,2";2026;437800;1;406605;6805;10000;0;25;15;10;https://www.wandaloo.com/neuf/alfa-romeo/tonale/fiche-technique/1-6-diesel-130-tributo-italiano/21364.html
3;Audi;813;A1 Sportback;21376;30 TFSI 116 AT;S-line;Citadine;Essence;116;6;"5,5";2026;379000;0;383965;4605;0;0;25;15;10;https://www.wandaloo.com/neuf/audi/a1-sportback/fiche-technique/30-tfsi-116-at-s-line/21376.html
3;Audi;813;A1 Sportback;21375;30 TFSI 116 AT;Urban;Citadine;Essence;116;6;"5,5";2026;335000;1;304865;4605;0;0;25;15;10;https://www.wandaloo.com/neuf/audi/a1-sportback/fiche-technique/30-tfsi-116-at-urban/21375.html
3;Audi;827;A3 Berline;22539;35 TDI 150 S-Tronic;Black Edition;Compacte;Diesel;150;8;"4,8";2026;499000;0;541415;7105;10000;20792;25;15;10;https://www.wandaloo.com/neuf/audi/a3-berline/fiche-technique/35-tdi-150-s-tronic-black-edition/22539.html
3;Audi;827;A3 Berline;22865;35 TDI 150 S-Tronic;Business;Compacte;Diesel;150;8;"4,8";2026;431000;0;448465;7105;10000;0;25;15;10;https://www.wandaloo.com/neuf/audi/a3-berline/fiche-technique/35-tdi-150-s-tronic-business/22865.html
3;Audi;827;A3 Berline;21384;35 TDI 150 S-Tronic;Dynamic;Compacte;Diesel;150;8;"4,8";2026;400000;0;417465;7105;10000;0;25;15;10;https://www.wandaloo.com/neuf/audi/a3-berline/fiche-technique/35-tdi-150-s-tronic-dynamic/21384.html
3;Audi;827;A3 Berline;21385;35 TDI 150 S-Tronic;Emotion;Compacte;Diesel;150;8;"4,8";2026;455000;0;472465;7105;10000;0;25;15;10;https://www.wandaloo.com/neuf/audi/a3-berline/fiche-technique/35-tdi-150-s-tronic-emotion/21385.html
3;Audi;827;A3 Berline;21387;35 TDI 150 S-Tronic;S-line;Compacte;Diesel;150;8;"4,8";2026;581000;0;627515;7105;10000;24208;25;15;10;https://www.wandaloo.com/neuf/audi/a3-berline/fiche-technique/35-tdi-150-s-tronic-s-line/21387.html
3;Audi;25;A3 Sportback;21381;35 TDI 150 S-Tronic;Black Edition;Compacte;Diesel;150;8;"4,8";2026;475000;0;512673;7105;10000;20208;25;15;10;https://www.wandaloo.com/neuf/audi/a3-sportback/fiche-technique/35-tdi-150-s-tronic-black-edition/21381.html
3;Audi;25;A3 Sportback;21378;35 TDI 150 S-Tronic;Dynamic;Compacte;Diesel;150;8;"4,8";2026;387000;1;368465;7105;10000;0;25;15;10;https://www.wandaloo.com/neuf/audi/a3-sportback/fiche-technique/35-tdi-150-s-tronic-dynamic/21378.html
3;Audi;25;A3 Sportback;21379;35 TDI 150 S-Tronic;Emotion;Compacte;Diesel;150;8;"4,8";2026;431000;0;448465;7105;10000;0;25;15;10;https://www.wandaloo.com/neuf/audi/a3-sportback/fiche-technique/35-tdi-150-s-tronic-emotion/21379.html
3;Audi;25;A3 Sportback;21382;35 TDI 150 S-Tronic;S-line;Compacte;Diesel;150;8;"4,8";2026;528000;0;571865;7105;10000;22000;25;15;10;https://www.wandaloo.com/neuf/audi/a3-sportback/fiche-technique/35-tdi-150-s-tronic-s-line/21382.html
3;Audi;1825;A5;21391;2.0 TDI 204 S-Tronic;Business;Familiale;Diesel MHEV;204;8;"4,3";2026;589000;0;635915;7105;10000;24542;25;15;10;https://www.wandaloo.com/neuf/audi/a5/fiche-technique/2-0-tdi-204-s-tronic-business/21391.html
3;Audi;1825;A5;21393;2.0 TDI 204 S-Tronic;S-Edition;Familiale;Diesel MHEV;204;8;"4,3";2026;704000;0;756665;7105;10000;29333;25;15;10;https://www.wandaloo.com/neuf/audi/a5/fiche-technique/2-0-tdi-204-s-tronic-s-edition/21393.html
3;Audi;1825;A5;21392;2.0 TDI 204 S-Tronic;S-line;Familiale;Diesel MHEV;204;8;"4,3";2026;648000;0;697865;7105;10000;27000;25;15;10;https://www.wandaloo.com/neuf/audi/a5/fiche-technique/2-0-tdi-204-s-tronic-s-line/21392.html
3;Audi;27;A6;21395;40 TDI 204 S-Tronic;Business;Routière;Diesel MHEV;204;8;"4,3";2026;659000;1;636415;7105;0;24958;25;15;10;https://www.wandaloo.com/neuf/audi/a6/fiche-technique/40-tdi-204-s-tronic-business/21395.html
3;Audi;27;A6;21397;40 TDI 204 S-Tronic;S-Edition;Routière;Diesel MHEV;204;8;"4,3";2026;792000;0;878665;7105;0;66000;25;15;10;https://www.wandaloo.com/neuf/audi/a6/fiche-technique/40-tdi-204-s-tronic-s-edition/21397.html
3;Audi;27;A6;21396;40 TDI 204 S-Tronic;S-line;Routière;Diesel MHEV;204;8;"4,3";2026;733000;0;813765;7105;0;61083;25;15;10;https://www.wandaloo.com/neuf/audi/a6/fiche-technique/40-tdi-204-s-tronic-s-line/21396.html
3;Audi;1827;A6 e-tron;22771;270 kW AT;Business;Familiale;Electrique;368;11;14;2026;754842;0;768626;13424;0;0;25;15;10;https://www.wandaloo.com/neuf/audi/a6-e-tron/fiche-technique/270-kw-at-business/22771.html
3;Audi;1827;A6 e-tron;22772;270 kW AT;S-line;Familiale;Electrique;368;11;14;2026;834291;0;848075;13424;0;0;25;15;10;https://www.wandaloo.com/neuf/audi/a6-e-tron/fiche-technique/270-kw-at-s-line/22772.html
3;Audi;1799;A6 PHEV;21399;50 TFSIe 299 S-Tronic quattro;Hybrid S;Routière;Hybride rechargeable;299;11;"1,4";2026;737000;0;763715;13355;13000;0;25;15;10;https://www.wandaloo.com/neuf/audi/a6-phev/fiche-technique/50-tfsie-299-s-tronic-quattro-hybrid-s/21399.html
3;Audi;28;A8;21408;50 TDI 286 quattro;Executive;Luxe / Prestige;Diesel MHEV;286;12;"6,5";2026;1459000;0;1764765;13605;0;243167;25;15;10;https://www.wandaloo.com/neuf/audi/a8/fiche-technique/50-tdi-286-quattro-executive/21408.html
3;Audi;955;Q2;21416;35 TDI 150 S-Tronic;S-line+;4x4 / SUV / Crossover;Diesel MHEV;150;8;"4,0";2026;413250;0;430715;7105;10000;0;25;15;10;https://www.wandaloo.com/neuf/audi/q2/fiche-technique/35-tdi-150-s-tronic-s-line/21416.html
3;Audi;955;Q2;21414;35 TDI 150 S-Tronic;Techno;4x4 / SUV / Crossover;Diesel MHEV;150;8;"4,0";2026;376000;1;365465;7105;10000;0;25;15;10;https://www.wandaloo.com/neuf/audi/q2/fiche-technique/35-tdi-150-s-tronic-techno/21414.html
3;Audi;773;Q3;22534;30 TDI 150 S-Tronic;Dynamic;4x4 / SUV / Crossover;Diesel;150;8;"5,3";2026;499000;0;531415;7105;0;20792;25;15;10;https://www.wandaloo.com/neuf/audi/q3/fiche-technique/30-tdi-150-s-tronic-dynamic/22534.html
3;Audi;773;Q3;22535;30 TDI 150 S-Tronic;Performance;4x4 / SUV / Crossover;Diesel;150;8;"5,3";2026;528000;0;561865;7105;0;22000;25;15;10;https://www.wandaloo.com/neuf/audi/q3/fiche-technique/30-tdi-150-s-tronic-performance/22535.html
3;Audi;773;Q3;22537;30 TDI 150 S-Tronic;S-Édition;4x4 / SUV / Crossover;Diesel;150;8;"5,3";2026;673200;0;714325;7105;0;28050;25;15;10;https://www.wandaloo.com/neuf/audi/q3/fiche-technique/30-tdi-150-s-tronic-s-edition/22537.html
3;Audi;773;Q3;22536;30 TDI 150 S-Tronic;S-line;4x4 / SUV / Crossover;Diesel;150;8;"5,3";2026;580000;0;616465;7105;0;24167;25;15;10;https://www.wandaloo.com/neuf/audi/q3/fiche-technique/30-tdi-150-s-tronic-s-line/22536.html
3;Audi;773;Q3;21421;40 TDI quattro 193 S-Tronic;S-Édition;4x4 / SUV / Crossover;Diesel MHEV;193;8;"5,3";2026;573000;0;609115;7105;0;23875;25;15;10;https://www.wandaloo.com/neuf/audi/q3/fiche-technique/40-tdi-quattro-193-s-tronic-s-edition/21421.html
3;Audi;1039;Q3 Sportback;22540;35 TDI 150 S-Tronic;Design;4x4 / SUV / Crossover;Diesel;150;8;"5,3";2026;528000;0;561865;7105;0;22000;25;15;10;https://www.wandaloo.com/neuf/audi/q3-sportback/fiche-technique/35-tdi-150-s-tronic-design/22540.html
3;Audi;1039;Q3 Sportback;22541;35 TDI 150 S-Tronic;Performance;4x4 / SUV / Crossover;Diesel;150;8;"5,3";2026;564000;0;599665;7105;0;23500;25;15;10;https://www.wandaloo.com/neuf/audi/q3-sportback/fiche-technique/35-tdi-150-s-tronic-performance/22541.html
3;Audi;1039;Q3 Sportback;22543;35 TDI 150 S-Tronic;S-Edition;4x4 / SUV / Crossover;Diesel;150;8;"5,3";2026;706000;0;748765;7105;0;29417;25;15;10;https://www.wandaloo.com/neuf/audi/q3-sportback/fiche-technique/35-tdi-150-s-tronic-s-edition/22543.html
3;Audi;1039;Q3 Sportback;22542;35 TDI 150 S-Tronic;S-line;4x4 / SUV / Crossover;Diesel;150;8;"5,3";2026;606100;0;643870;7105;0;25254;25;15;10;https://www.wandaloo.com/neuf/audi/q3-sportback/fiche-technique/35-tdi-150-s-tronic-s-line/22542.html
3;Audi;24;Q5;21427;40 TDI 204 S-Tronic quattro;Dynamic;4x4 / SUV / Crossover;Diesel MHEV;204;8;"5,1";2026;674000;1;649015;7105;0;25458;25;15;10;https://www.wandaloo.com/neuf/audi/q5/fiche-technique/40-tdi-204-s-tronic-quattro-dynamic/21427.html
3;Audi;24;Q5;21430;40 TDI 204 S-Tronic quattro;S-Edition;4x4 / SUV / Crossover;Diesel MHEV;204;8;"5,1";2026;842000;0;933665;7105;0;70167;25;15;10;https://www.wandaloo.com/neuf/audi/q5/fiche-technique/40-tdi-204-s-tronic-quattro-s-edition/21430.html
3;Audi;24;Q5;21429;40 TDI 204 S-Tronic quattro;S-line;4x4 / SUV / Crossover;Diesel MHEV;204;8;"5,1";2026;778000;0;863265;7105;0;64833;25;15;10;https://www.wandaloo.com/neuf/audi/q5/fiche-technique/40-tdi-204-s-tronic-quattro-s-line/21429.html
3;Audi;24;Q5;21428;40 TDI 204 S-Tronic quattro;Sport;4x4 / SUV / Crossover;Diesel MHEV;204;8;"5,1";2026;726000;0;806065;7105;0;60500;25;15;10;https://www.wandaloo.com/neuf/audi/q5/fiche-technique/40-tdi-204-s-tronic-quattro-sport/21428.html
3;Audi;1642;Q5 Sportback;21432;40 TDI 204 S-Tronic quattro;Dynamic;4x4 / SUV / Crossover;Diesel MHEV;204;8;"5,1";2026;734000;0;814865;7105;0;61167;25;15;10;https://www.wandaloo.com/neuf/audi/q5-sportback/fiche-technique/40-tdi-204-s-tronic-quattro-dynamic/21432.html
3;Audi;1642;Q5 Sportback;21435;40 TDI 204 S-Tronic quattro;S-Edition;4x4 / SUV / Crossover;Diesel MHEV;204;8;"5,1";2026;886000;0;982065;7105;0;73833;25;15;10;https://www.wandaloo.com/neuf/audi/q5-sportback/fiche-technique/40-tdi-204-s-tronic-quattro-s-edition/21435.html
3;Audi;1642;Q5 Sportback;21434;40 TDI 204 S-Tronic quattro;S-line;4x4 / SUV / Crossover;Diesel MHEV;204;8;"5,1";2026;836000;0;927065;7105;0;69667;25;15;10;https://www.wandaloo.com/neuf/audi/q5-sportback/fiche-technique/40-tdi-204-s-tronic-quattro-s-line/21434.html
3;Audi;1642;Q5 Sportback;21433;40 TDI 204 S-Tronic quattro;Sport;4x4 / SUV / Crossover;Diesel MHEV;204;8;"5,1";2026;764000;0;847865;7105;0;63667;25;15;10;https://www.wandaloo.com/neuf/audi/q5-sportback/fiche-technique/40-tdi-204-s-tronic-quattro-sport/21433.html
3;Audi;1802;Q6 e-tron;22775;225 kW AT;S-line;4x4 / SUV / Crossover;Electrique;307;11;"16,5";2026;796000;0;809784;13424;0;0;25;15;10;https://www.wandaloo.com/neuf/audi/q6-e-tron/fiche-technique/225-kw-at-s-line/22775.html
3;Audi;1802;Q6 e-tron;22776;285 kW AT quattro;S-Édition;4x4 / SUV / Crossover;Electrique;388;11;"16,9";2026;914000;0;939215;24855;0;0;25;15;10;https://www.wandaloo.com/neuf/audi/q6-e-tron/fiche-technique/285-kw-at-quattro-s-edition/22776.html
3;Audi;30;Q7;21437;50 TDI 286 S-Tronic quattro;Exclusive;4x4 / SUV / Crossover;Diesel;286;12;"6,9";2026;792000;1;870365;13605;0;64083;25;15;10;https://www.wandaloo.com/neuf/audi/q7/fiche-technique/50-tdi-286-s-tronic-quattro-exclusive/21437.html
3;Audi;30;Q7;21438;50 TDI 286 S-Tronic quattro;S-line;4x4 / SUV / Crossover;Diesel;286;12;"6,9";2026;1025000;0;1192715;13605;0;128125;25;15;10;https://www.wandaloo.com/neuf/audi/q7/fiche-technique/50-tdi-286-s-tronic-quattro-s-line/21438.html
3;Audi;1807;Q7 PHEV;21443;55 TFSIe 394 quattro;Hybrid S;4x4 / SUV / Crossover;Hybride rechargeable;395;17;"2,8";2026;1128000;0;1153215;24855;0;0;25;15;10;https://www.wandaloo.com/neuf/audi/q7-phev/fiche-technique/55-tfsie-394-quattro-hybrid-s/21443.html
3;Audi;980;Q8;21447;50 TDI 286 quattro;Black Edition;4x4 / SUV / Crossover;Diesel MHEV;286;12;"7,1";2026;1149950;0;1336408;13605;0;143744;25;15;10;https://www.wandaloo.com/neuf/audi/q8/fiche-technique/50-tdi-286-quattro-black-edition/21447.html
3;Audi;980;Q8;21445;50 TDI 286 quattro;Executive;4x4 / SUV / Crossover;Diesel MHEV;286;12;"7,1";2026;958000;0;1067765;13605;0;79833;25;15;10;https://www.wandaloo.com/neuf/audi/q8/fiche-technique/50-tdi-286-quattro-executive/21445.html
3;Audi;980;Q8;21446;50 TDI 286 quattro;Performance;4x4 / SUV / Crossover;Diesel MHEV;286;12;"7,1";2026;977000;0;1137515;13605;0;122125;25;15;10;https://www.wandaloo.com/neuf/audi/q8/fiche-technique/50-tdi-286-quattro-performance/21446.html
3;Audi;980;Q8;21448;50 TDI 286 quattro;S-Edition;4x4 / SUV / Crossover;Diesel MHEV;286;12;"7,1";2026;1077000;0;1252515;13605;0;134625;25;15;10;https://www.wandaloo.com/neuf/audi/q8/fiche-technique/50-tdi-286-quattro-s-edition/21448.html
3;Audi;980;Q8;21449;50 TDI 286 quattro;Sport S;4x4 / SUV / Crossover;Diesel MHEV;286;12;"7,1";2026;1246960;0;1510317;13605;0;207827;25;15;10;https://www.wandaloo.com/neuf/audi/q8/fiche-technique/50-tdi-286-quattro-sport-s/21449.html
109;BAIC;1962;BJ30e;22710;1.5 l 330 AT;LV4;4x4 / SUV / Crossover;Hybride;330;10;"5,8";2026;330000;1;307055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/bj30e/fiche-technique/1-5-l-330-at-lv4/22710.html
109;BAIC;1962;BJ30e;22711;1.5 l 404 AT;LV5;4x4 / SUV / Crossover;Hybride;404;10;"6,5";2026;360000;1;338055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/bj30e/fiche-technique/1-5-l-404-at-lv5/22711.html
109;BAIC;1875;U5 Plus;21502;1.5 l 112 AT;Honor;Familiale;Essence;112;9;"6,5";2026;224000;1;203055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/u5-plus/fiche-technique/1-5-l-112-at-honor/21502.html
109;BAIC;1875;U5 Plus;21501;1.5 l 112 AT;Luxury;Familiale;Essence;112;9;"6,5";2026;209000;1;188055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/u5-plus/fiche-technique/1-5-l-112-at-luxury/21501.html
109;BAIC;1875;U5 Plus;21500;1.5 l 112;Luxury;Familiale;Essence;112;9;"6,0";2026;199000;1;173055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/u5-plus/fiche-technique/1-5-l-112-luxury/21500.html
109;BAIC;1876;X35;21504;1.5 l 147 AT;Fashion;4x4 / SUV / Crossover;Essence;147;9;"6,5";2026;205000;1;177055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x35/fiche-technique/1-5-l-147-at-fashion/21504.html
109;BAIC;1876;X35;21505;1.5 l 147 AT;Fashion+;4x4 / SUV / Crossover;Essence;147;9;"6,5";2026;220000;1;191055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x35/fiche-technique/1-5-l-147-at-fashion/21505.html
109;BAIC;1876;X35;21506;1.5 l 147 AT;Luxury;4x4 / SUV / Crossover;Essence;147;9;"6,5";2026;235000;1;203055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x35/fiche-technique/1-5-l-147-at-luxury/21506.html
109;BAIC;1878;X55;21508;1.5 l 185 AT;LV2;4x4 / SUV / Crossover;Essence;185;9;"6,8";2026;294000;1;242055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x55/fiche-technique/1-5-l-185-at-lv2/21508.html
109;BAIC;1878;X55;21509;1.5 l 185 AT;LV3;4x4 / SUV / Crossover;Essence;185;9;"6,8";2026;310000;1;268055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x55/fiche-technique/1-5-l-185-at-lv3/21509.html
109;BAIC;1878;X55;21510;1.5 l 185 AT;LV4;4x4 / SUV / Crossover;Essence;185;9;"6,8";2026;335000;1;288055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x55/fiche-technique/1-5-l-185-at-lv4/21510.html
109;BAIC;1877;X7 ;21512;1.5 l 185 AT;LV2;4x4 / SUV / Crossover;Essence;185;9;"7,3";2026;325000;1;277055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x7/fiche-technique/1-5-l-185-at-lv2/21512.html
109;BAIC;1877;X7 ;21513;1.5 l 185 AT;LV3;4x4 / SUV / Crossover;Essence;185;9;"7,3";2026;345000;1;297055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x7/fiche-technique/1-5-l-185-at-lv3/21513.html
109;BAIC;1877;X7 ;21514;1.5 l 185 AT;LV4;4x4 / SUV / Crossover;Essence;185;9;"7,3";2026;360000;1;308055;8055;0;0;25;15;10;https://www.wandaloo.com/neuf/baic/x7/fiche-technique/1-5-l-185-at-lv4/21514.html
6;BMW;1764;i5;22608;eDrive40;M Édition;Familiale;Electrique;340;17;"19,5";2026;1129000;0;1153924;24924;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/i5/fiche-technique/edrive40-m-edition/22608.html
6;BMW;1764;i5;22606;eDrive40;Magnétique;Familiale;Electrique;340;17;"19,5";2026;973000;0;997924;24924;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/i5/fiche-technique/edrive40-magnetique/22606.html
6;BMW;1764;i5;22607;eDrive40;Pack M;Familiale;Electrique;340;17;"19,5";2026;1044000;0;1068924;24924;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/i5/fiche-technique/edrive40-pack-m/22607.html
6;BMW;1686;iX;22610;xDrive45;Pack M;4x4 / SUV / Crossover;Electrique;408;13;"17,8";2026;1188000;0;1212424;24424;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/ix/fiche-technique/xdrive45-pack-m/22610.html
6;BMW;54;Série 1;22615;118d;M Édition;Compacte;Diesel MHEV;150;8;"4,2";2026;480000;1;473174;7174;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-1/fiche-technique/118d-m-edition/22615.html
6;BMW;54;Série 1;22614;118d;Pack M;Compacte;Diesel MHEV;150;8;"4,2";2026;450000;1;444174;7174;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-1/fiche-technique/118d-pack-m/22614.html
6;BMW;54;Série 1;22613;118d;Privilège;Compacte;Diesel MHEV;150;8;"4,9";2026;399500;1;395174;7174;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-1/fiche-technique/118d-privilege/22613.html
6;BMW;54;Série 1;22617;118i;Privilège;Compacte;;;;;2026;367000;1;363174;7174;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-1/fiche-technique/118i-privilege/22617.html
6;BMW;54;Série 1;22612;118i;Style;Compacte;;;;;2026;344000;1;341174;7174;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-1/fiche-technique/118i-style/22612.html
6;BMW;1042;Série 2 Gran Coupé;22692;218;Privilège;Compacte;Essence MHEV;156;9;"5,4";2026;409900;1;405424;7424;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-2-gran-coupe/fiche-technique/218-privilege/22692.html
6;BMW;1042;Série 2 Gran Coupé;22620;218d;M Édition;Compacte;Diesel MHEV;150;8;"4,3";2026;545000;1;562624;7174;0;22042;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-2-gran-coupe/fiche-technique/218d-m-edition/22620.html
6;BMW;1042;Série 2 Gran Coupé;22619;218d;Pack M;Compacte;Diesel MHEV;150;8;"4,3";2026;512000;1;529024;7174;0;20708;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-2-gran-coupe/fiche-technique/218d-pack-m/22619.html
6;BMW;1042;Série 2 Gran Coupé;22618;218d;Privilège;Compacte;Diesel MHEV;150;8;"4,3";2026;449900;1;444174;7174;0;0;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-2-gran-coupe/fiche-technique/218d-privilege/22618.html
6;BMW;55;Série 3;22622;320d;Pack M Limited;Familiale;Diesel MHEV;190;8;"5,0";2026;579000;0;615124;7174;0;24125;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-3/fiche-technique/320d-pack-m-limited/22622.html
6;BMW;55;Série 3;22693;320d xDrive;Pack M;Familiale;Diesel MHEV;190;8;"5,2";2026;685000;0;719174;7174;0;27000;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-3/fiche-technique/320d-xdrive-pack-m/22693.html
6;BMW;55;Série 3;22623;320d xDrive;Sport;Familiale;Diesel MHEV;190;8;"5,2";2026;589000;0;625624;7174;0;24542;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-3/fiche-technique/320d-xdrive-sport/22623.html
6;BMW;55;Série 3;22694;M340i xDrive;Exclusive;Familiale;Essence MHEV;386;17;"8,0";2026;852000;0;962124;24924;0;71000;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-3/fiche-technique/m340i-xdrive-exclusive/22694.html
6;BMW;867;Série 4 Cabriolet;22625;420d;Élégance;Cabriolet / Roadster;Diesel MHEV;190;8;"5,1";2026;721000;0;800274;7174;0;60083;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-4-cabriolet/fiche-technique/420d-elegance/22625.html
6;BMW;867;Série 4 Cabriolet;22626;420d;Pack M;Cabriolet / Roadster;Diesel MHEV;190;8;"5,0";2026;814000;0;902574;7174;0;67833;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-4-cabriolet/fiche-technique/420d-pack-m/22626.html
6;BMW;778;Série 4 Coupé;22628;420i;Élégance;Coupé / Sportive;Essence;184;11;"6,6";2026;594000;0;637124;13424;0;24750;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-4-coupe/fiche-technique/420i-elegance/22628.html
6;BMW;778;Série 4 Coupé;22629;420i;Pack M;Coupé / Sportive;Essence;184;11;"6,6";2026;684000;0;731624;13424;0;28500;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-4-coupe/fiche-technique/420i-pack-m/22629.html
6;BMW;778;Série 4 Coupé;22695;M440i xDrive;Confort;Coupé / Sportive;Essence;374;17;"7,8";2026;912000;0;1028124;24924;0;76000;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-4-coupe/fiche-technique/m440i-xdrive-confort/22695.html
6;BMW;778;Série 4 Coupé;22696;M440i xDrive;Exclusive;Coupé / Sportive;Essence;374;17;"7,8";2026;1009000;0;1185274;24924;0;126125;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-4-coupe/fiche-technique/m440i-xdrive-exclusive/22696.html
6;BMW;873;Série 4 Gran Coupé;22631;420d;Pack M;Familiale;Diesel MHEV;190;8;"5,0";2026;778000;1;716974;7174;0;28167;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-4-gran-coupe/fiche-technique/420d-pack-m/22631.html
6;BMW;873;Série 4 Gran Coupé;22633;420d;Pack M Limited;Familiale;Diesel MHEV;190;8;"5,0";2026;734000;1;655024;7174;0;25708;25;15;10;https://www.wandaloo.com/neuf/bmw/serie-4-gran-coupe/fiche-technique/420d-pack-m-limited/22633.html
