source;brand_id;brand;brand_slug;model_id;model;model_slug;version_id;version;version_slug;model_image_url;source_url
moteur.ma;453;Abarth;abarth;10210;595;595;4052;595 1.4 Turbo 165cv;595-14-turbo-165cv;https://v3.moteur.ma/storage/media/images/models/nouvelle-595-369.png;https://www.moteur.ma/fr/neuf/voiture/abarth/595/595-14-turbo-165cv/
moteur.ma;453;Abarth;abarth;10675;695;695;4341;C 1.4 Turbo 180cv;c-14-turbo-180cv;https://v3.moteur.ma/storage/media/images/models/nouvelle-695-984.png;https://www.moteur.ma/fr/neuf/voiture/abarth/695/c-14-turbo-180cv/
moteur.ma;453;Abarth;abarth;10675;695;695;4053;COMPETIZIONE 1.4 Turbo 180cv;competizione-14-turbo-180cv;https://v3.moteur.ma/storage/media/images/models/nouvelle-695-984.png;https://www.moteur.ma/fr/neuf/voiture/abarth/695/competizione-14-turbo-180cv/
moteur.ma;453;Abarth;abarth;10675;695;695;2360;TURISMO 1.4 Turbo 180cv;turismo-14-turbo-180cv;https://v3.moteur.ma/storage/media/images/models/nouvelle-695-984.png;https://www.moteur.ma/fr/neuf/voiture/abarth/695/turismo-14-turbo-180cv/
moteur.ma;5;Alfa Romeo;alfa-romeo;10009;Giulia;giulia;2951;2.2 JTDM 210 AT Competizione;22-jtdm-210-at-competizione;https://v3.moteur.ma/storage/media/images/models/nouvelle-giulia-484.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/giulia/22-jtdm-210-at-competizione/
moteur.ma;5;Alfa Romeo;alfa-romeo;10009;Giulia;giulia;2950;2.2 JTDM 210 AT Veloce;22-jtdm-210-at-veloce;https://v3.moteur.ma/storage/media/images/models/nouvelle-giulia-484.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/giulia/22-jtdm-210-at-veloce/
moteur.ma;5;Alfa Romeo;alfa-romeo;10962;Junior;junior;4540;EV 115 kW AT Elettrica Speciale;ev-115-kw-at-elettrica-speciale;https://v3.moteur.ma/storage/media/images/models/nouvelle-junior-515.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/junior/ev-115-kw-at-elettrica-speciale/
moteur.ma;5;Alfa Romeo;alfa-romeo;10962;Junior;junior;3849;Ibrida 1.2 l MHEV 136 AT;ibrida-12-l-mhev-136-at;https://v3.moteur.ma/storage/media/images/models/nouvelle-junior-515.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/junior/ibrida-12-l-mhev-136-at/
moteur.ma;5;Alfa Romeo;alfa-romeo;10962;Junior;junior;3850;Ibrida+ 1.2 l MHEV 136 AT;ibrida-12-l-mhev-136-at;https://v3.moteur.ma/storage/media/images/models/nouvelle-junior-515.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/junior/ibrida-12-l-mhev-136-at/
moteur.ma;5;Alfa Romeo;alfa-romeo;10962;Junior;junior;3851;Speciale 1.2 l MHEV 136 AT;speciale-12-l-mhev-136-at;https://v3.moteur.ma/storage/media/images/models/nouvelle-junior-515.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/junior/speciale-12-l-mhev-136-at/
moteur.ma;5;Alfa Romeo;alfa-romeo;10098;Stelvio;stelvio;2952;2.2 JTDM 160 AT Sprint;22-jtdm-160-at-sprint;https://v3.moteur.ma/storage/media/images/models/nouvelle-stelvio-276.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/stelvio/22-jtdm-160-at-sprint/
moteur.ma;5;Alfa Romeo;alfa-romeo;10098;Stelvio;stelvio;2953;2.2 JTDM 210 AT Veloce;22-jtdm-210-at-veloce;https://v3.moteur.ma/storage/media/images/models/nouvelle-stelvio-276.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/stelvio/22-jtdm-210-at-veloce/
moteur.ma;5;Alfa Romeo;alfa-romeo;10723;Tonale;tonale;4209;1.5 l MHEV 130 AT Sprint;15-l-mhev-130-at-sprint;https://v3.moteur.ma/storage/media/images/models/nouvelle-tonale-190.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/tonale/15-l-mhev-130-at-sprint/
moteur.ma;5;Alfa Romeo;alfa-romeo;10723;Tonale;tonale;3424;1.5 l MHEV 130 AT Tributo Italiano;15-l-mhev-130-at-tributo-italiano;https://v3.moteur.ma/storage/media/images/models/nouvelle-tonale-190.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/tonale/15-l-mhev-130-at-tributo-italiano/
moteur.ma;5;Alfa Romeo;alfa-romeo;10723;Tonale;tonale;4210;1.5 l MHEV 130 AT Veloce;15-l-mhev-130-at-veloce;https://v3.moteur.ma/storage/media/images/models/nouvelle-tonale-190.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/tonale/15-l-mhev-130-at-veloce/
moteur.ma;5;Alfa Romeo;alfa-romeo;10723;Tonale;tonale;3054;1.6 Diesel 130 TCT Sprint;16-diesel-130-tct-sprint;https://v3.moteur.ma/storage/media/images/models/nouvelle-tonale-190.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/tonale/16-diesel-130-tct-sprint/
moteur.ma;5;Alfa Romeo;alfa-romeo;10723;Tonale;tonale;4211;1.6 Diesel 130 Tributo Italiano;16-diesel-130-tributo-italiano;https://v3.moteur.ma/storage/media/images/models/nouvelle-tonale-190.png;https://www.moteur.ma/fr/neuf/voiture/alfa-romeo/tonale/16-diesel-130-tributo-italiano/
moteur.ma;6;Alpine;alpine;10995;A110;a110;3967;252 ch;252-ch;https://v3.moteur.ma/storage/media/images/models/nouvelle-a110-311.png;https://www.moteur.ma/fr/neuf/voiture/alpine/a110/252-ch/
moteur.ma;6;Alpine;alpine;10995;A110;a110;3971;Gt 300 ch;gt-300-ch;https://v3.moteur.ma/storage/media/images/models/nouvelle-a110-311.png;https://www.moteur.ma/fr/neuf/voiture/alpine/a110/gt-300-ch/
moteur.ma;6;Alpine;alpine;10995;A110;a110;3970;S 300cv;s-300cv;https://v3.moteur.ma/storage/media/images/models/nouvelle-a110-311.png;https://www.moteur.ma/fr/neuf/voiture/alpine/a110/s-300cv/
moteur.ma;8;Aston Martin;aston-martin;10474;DB11;db11;2559;4.0-litre twin-turbo V8;40-litre-twin-turbo-v8;https://v3.moteur.ma/storage/media/images/models/nouvelle-db11-710.png;https://www.moteur.ma/fr/neuf/voiture/aston-martin/db11/40-litre-twin-turbo-v8/
moteur.ma;8;Aston Martin;aston-martin;10474;DB11;db11;2561;AMR 5.2l bi-turbo V12;amr-52l-bi-turbo-v12;https://v3.moteur.ma/storage/media/images/models/nouvelle-db11-710.png;https://www.moteur.ma/fr/neuf/voiture/aston-martin/db11/amr-52l-bi-turbo-v12/
moteur.ma;8;Aston Martin;aston-martin;10474;DB11;db11;2560;Volante 4.0-litre twin-turbo V8;volante-40-litre-twin-turbo-v8;https://v3.moteur.ma/storage/media/images/models/nouvelle-db11-710.png;https://www.moteur.ma/fr/neuf/voiture/aston-martin/db11/volante-40-litre-twin-turbo-v8/
moteur.ma;8;Aston Martin;aston-martin;46;DBS;dbs;2562;5.2 litre bi-turbo V12;52-litre-bi-turbo-v12;https://v3.moteur.ma/storage/media/images/models/nouvelle-dbs-349.png;https://www.moteur.ma/fr/neuf/voiture/aston-martin/dbs/52-litre-bi-turbo-v12/
moteur.ma;8;Aston Martin;aston-martin;46;DBS;dbs;2563;volante 5.2 litre bi-turbo V12;volante-52-litre-bi-turbo-v12;https://v3.moteur.ma/storage/media/images/models/nouvelle-dbs-349.png;https://www.moteur.ma/fr/neuf/voiture/aston-martin/dbs/volante-52-litre-bi-turbo-v12/
moteur.ma;8;Aston Martin;aston-martin;10421;DBX;dbx;2556;4.0 litre twin turbo V8;40-litre-twin-turbo-v8;https://v3.moteur.ma/storage/media/images/models/nouvelle-dbx-463.png;https://www.moteur.ma/fr/neuf/voiture/aston-martin/dbx/40-litre-twin-turbo-v8/
moteur.ma;8;Aston Martin;aston-martin;48;Vantage;vantage;2557;COUPE 4.0 litre twin turbo V8;coupe-40-litre-twin-turbo-v8;https://v3.moteur.ma/storage/media/images/models/nouvelle-vantage-492.png;https://www.moteur.ma/fr/neuf/voiture/aston-martin/vantage/coupe-40-litre-twin-turbo-v8/
moteur.ma;8;Aston Martin;aston-martin;48;Vantage;vantage;2558;roadster 4.0 litre twin turbo V8;roadster-40-litre-twin-turbo-v8;https://v3.moteur.ma/storage/media/images/models/nouvelle-vantage-492.png;https://www.moteur.ma/fr/neuf/voiture/aston-martin/vantage/roadster-40-litre-twin-turbo-v8/
moteur.ma;9;Audi;audi;54;A1;a1;3734;Sportback - Ph1 - 30 TFSI S-Line BVA 116ch;sportback-ph1-30-tfsi-s-line-bva-116ch;https://v3.moteur.ma/storage/media/images/models/nouvelle-a1-994.png;https://www.moteur.ma/fr/neuf/voiture/audi/a1/sportback-ph1-30-tfsi-s-line-bva-116ch/
moteur.ma;9;Audi;audi;54;A1;a1;3733;Sportback - Ph1 - 30 TFSI URBAN BVA 116ch;sportback-ph1-30-tfsi-urban-bva-116ch;https://v3.moteur.ma/storage/media/images/models/nouvelle-a1-994.png;https://www.moteur.ma/fr/neuf/voiture/audi/a1/sportback-ph1-30-tfsi-urban-bva-116ch/
moteur.ma;9;Audi;audi;56;A3;a3;4491;35 TDI 150 S-Tronic Black Edition;35-tdi-150-s-tronic-black-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/35-tdi-150-s-tronic-black-edition/
moteur.ma;9;Audi;audi;56;A3;a3;3831;Berline 35 TDI 150 S-Tronic Dynamic;berline-35-tdi-150-s-tronic-dynamic;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/berline-35-tdi-150-s-tronic-dynamic/
moteur.ma;9;Audi;audi;56;A3;a3;3832;Berline 35 TDI 150 S-Tronic Emotion;berline-35-tdi-150-s-tronic-emotion;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/berline-35-tdi-150-s-tronic-emotion/
moteur.ma;9;Audi;audi;56;A3;a3;4358;Berline 35 TDI 150 S-Tronic Performance;berline-35-tdi-150-s-tronic-performance;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/berline-35-tdi-150-s-tronic-performance/
moteur.ma;9;Audi;audi;56;A3;a3;3834;Berline 35 TDI 150 S-Tronic S-line;berline-35-tdi-150-s-tronic-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/berline-35-tdi-150-s-tronic-s-line/
moteur.ma;9;Audi;audi;56;A3;a3;4490;Sportback 35 TDI 150 S-Tronic Black Edition;sportback-35-tdi-150-s-tronic-black-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/sportback-35-tdi-150-s-tronic-black-edition/
moteur.ma;9;Audi;audi;56;A3;a3;3826;Sportback 35 TDI 150 S-Tronic Dynamic;sportback-35-tdi-150-s-tronic-dynamic;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/sportback-35-tdi-150-s-tronic-dynamic/
moteur.ma;9;Audi;audi;56;A3;a3;3827;Sportback 35 TDI 150 S-Tronic Emotion;sportback-35-tdi-150-s-tronic-emotion;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/sportback-35-tdi-150-s-tronic-emotion/
moteur.ma;9;Audi;audi;56;A3;a3;3828;Sportback 35 TDI 150 S-Tronic Performance;sportback-35-tdi-150-s-tronic-performance;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/sportback-35-tdi-150-s-tronic-performance/
moteur.ma;9;Audi;audi;56;A3;a3;3829;Sportback 35 TDI 150 S-Tronic S-line;sportback-35-tdi-150-s-tronic-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-a3-602.png;https://www.moteur.ma/fr/neuf/voiture/audi/a3/sportback-35-tdi-150-s-tronic-s-line/
moteur.ma;9;Audi;audi;58;A5;a5;4132;2.0 TDI 204 MHEV S-Tronic Business;20-tdi-204-mhev-s-tronic-business;https://v3.moteur.ma/storage/media/images/models/nouvelle-a5-870.jpg;https://www.moteur.ma/fr/neuf/voiture/audi/a5/20-tdi-204-mhev-s-tronic-business/
moteur.ma;9;Audi;audi;58;A5;a5;4227;2.0 TDI 204 MHEV S-Tronic Emotion;20-tdi-204-mhev-s-tronic-emotion;https://v3.moteur.ma/storage/media/images/models/nouvelle-a5-870.jpg;https://www.moteur.ma/fr/neuf/voiture/audi/a5/20-tdi-204-mhev-s-tronic-emotion/
moteur.ma;9;Audi;audi;58;A5;a5;4134;2.0 TDI 204 MHEV S-Tronic S-Edition;20-tdi-204-mhev-s-tronic-s-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-a5-870.jpg;https://www.moteur.ma/fr/neuf/voiture/audi/a5/20-tdi-204-mhev-s-tronic-s-edition/
moteur.ma;9;Audi;audi;58;A5;a5;4133;2.0 TDI 204 MHEV S-Tronic S-line;20-tdi-204-mhev-s-tronic-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-a5-870.jpg;https://www.moteur.ma/fr/neuf/voiture/audi/a5/20-tdi-204-mhev-s-tronic-s-line/
moteur.ma;9;Audi;audi;59;A6;a6;4593;E-Tron 270 kW AT Business;e-tron-270-kw-at-business;https://v3.moteur.ma/storage/media/images/models/nouvelle-a6-906.png;https://www.moteur.ma/fr/neuf/voiture/audi/a6/e-tron-270-kw-at-business/
moteur.ma;9;Audi;audi;59;A6;a6;4594;E-Tron 270 kW AT S-line;e-tron-270-kw-at-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-a6-906.png;https://www.moteur.ma/fr/neuf/voiture/audi/a6/e-tron-270-kw-at-s-line/
moteur.ma;9;Audi;audi;59;A6;a6;3737;"MHEV 2,0L TDI 204 S-Tronic Business";mhev-20l-tdi-204-s-tronic-business;https://v3.moteur.ma/storage/media/images/models/nouvelle-a6-906.png;https://www.moteur.ma/fr/neuf/voiture/audi/a6/mhev-20l-tdi-204-s-tronic-business/
moteur.ma;9;Audi;audi;59;A6;a6;3740;"MHEV 2,0L TDI 204 S-Tronic S Edition";mhev-20l-tdi-204-s-tronic-s-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-a6-906.png;https://www.moteur.ma/fr/neuf/voiture/audi/a6/mhev-20l-tdi-204-s-tronic-s-edition/
moteur.ma;9;Audi;audi;59;A6;a6;3739;"MHEV 2,0L TDI 204 S-Tronic S line";mhev-20l-tdi-204-s-tronic-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-a6-906.png;https://www.moteur.ma/fr/neuf/voiture/audi/a6/mhev-20l-tdi-204-s-tronic-s-line/
moteur.ma;9;Audi;audi;59;A6;a6;3933;PHEV 50 TFSI e 299 S-Tronic quattro Hybrid S;phev-50-tfsi-e-299-s-tronic-quattro-hybrid-s;https://v3.moteur.ma/storage/media/images/models/nouvelle-a6-906.png;https://www.moteur.ma/fr/neuf/voiture/audi/a6/phev-50-tfsi-e-299-s-tronic-quattro-hybrid-s/
moteur.ma;9;Audi;audi;60;A7;a7;3742;Sportback DIESEL MHEV 40 TDI 204 S-Tronic S-line;sportback-diesel-mhev-40-tdi-204-s-tronic-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-a7-596.png;https://www.moteur.ma/fr/neuf/voiture/audi/a7/sportback-diesel-mhev-40-tdi-204-s-tronic-s-line/
moteur.ma;9;Audi;audi;61;A8;a8;3229;MHEV 50 TDI 286 quattro Executive;mhev-50-tdi-286-quattro-executive;https://v3.moteur.ma/storage/media/images/models/nouvelle-a8-570.png;https://www.moteur.ma/fr/neuf/voiture/audi/a8/mhev-50-tdi-286-quattro-executive/
moteur.ma;9;Audi;audi;61;A8;a8;3946;PHEV L 60 TFSIe 462 quattro executive hybrid;phev-l-60-tfsie-462-quattro-executive-hybrid;https://v3.moteur.ma/storage/media/images/models/nouvelle-a8-570.png;https://www.moteur.ma/fr/neuf/voiture/audi/a8/phev-l-60-tfsie-462-quattro-executive-hybrid/
moteur.ma;9;Audi;audi;10052;Q2;q2;4521;MHEV 35 TDI Techno 35 TDI;mhev-35-tdi-techno-35-tdi;https://v3.moteur.ma/storage/media/images/models/nouvelle-q2-435.png;https://www.moteur.ma/fr/neuf/voiture/audi/q2/mhev-35-tdi-techno-35-tdi/
moteur.ma;9;Audi;audi;10052;Q2;q2;4523;MHEV Sline Plus 35 TDI;mhev-sline-plus-35-tdi;https://v3.moteur.ma/storage/media/images/models/nouvelle-q2-435.png;https://www.moteur.ma/fr/neuf/voiture/audi/q2/mhev-sline-plus-35-tdi/
moteur.ma;9;Audi;audi;64;Q3;q3;4498;30 TDI 150 S-Tronic Dynamic;30-tdi-150-s-tronic-dynamic;https://v3.moteur.ma/storage/media/images/models/nouvelle-q3-118.png;https://www.moteur.ma/fr/neuf/voiture/audi/q3/30-tdi-150-s-tronic-dynamic/
moteur.ma;9;Audi;audi;64;Q3;q3;4500;30 TDI 150 S-Tronic S-Édition;30-tdi-150-s-tronic-s-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-q3-118.png;https://www.moteur.ma/fr/neuf/voiture/audi/q3/30-tdi-150-s-tronic-s-edition/
moteur.ma;9;Audi;audi;64;Q3;q3;4499;30 TDI 150 S-Tronic S-line;30-tdi-150-s-tronic-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-q3-118.png;https://www.moteur.ma/fr/neuf/voiture/audi/q3/30-tdi-150-s-tronic-s-line/
moteur.ma;9;Audi;audi;64;Q3;q3;4496;35 TDI 150 S-Tronic Performance;35-tdi-150-s-tronic-performance;https://v3.moteur.ma/storage/media/images/models/nouvelle-q3-118.png;https://www.moteur.ma/fr/neuf/voiture/audi/q3/35-tdi-150-s-tronic-performance/
moteur.ma;9;Audi;audi;64;Q3;q3;4495;sportback 35 TDI 150 S-Tronic Performance;sportback-35-tdi-150-s-tronic-performance;https://v3.moteur.ma/storage/media/images/models/nouvelle-q3-118.png;https://www.moteur.ma/fr/neuf/voiture/audi/q3/sportback-35-tdi-150-s-tronic-performance/
moteur.ma;9;Audi;audi;64;Q3;q3;4494;sportback 35 TDI 150 S-Tronic S-line;sportback-35-tdi-150-s-tronic-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-q3-118.png;https://www.moteur.ma/fr/neuf/voiture/audi/q3/sportback-35-tdi-150-s-tronic-s-line/
moteur.ma;9;Audi;audi;64;Q3;q3;4492;sportback 35 TDI 150 S-Tronic Design;sportback-35-tdi-150-s-tronic-design;https://v3.moteur.ma/storage/media/images/models/nouvelle-q3-118.png;https://www.moteur.ma/fr/neuf/voiture/audi/q3/sportback-35-tdi-150-s-tronic-design/
moteur.ma;9;Audi;audi;64;Q3;q3;4493;sportback 35 TDI 150 S-Tronic S-Edition;sportback-35-tdi-150-s-tronic-s-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-q3-118.png;https://www.moteur.ma/fr/neuf/voiture/audi/q3/sportback-35-tdi-150-s-tronic-s-edition/
moteur.ma;9;Audi;audi;65;Q5;q5;4541;MHEV 40 TDI 204 S-Tronic quattro Dynamic;mhev-40-tdi-204-s-tronic-quattro-dynamic;https://v3.moteur.ma/storage/media/images/models/nouvelle-q5-923.png;https://www.moteur.ma/fr/neuf/voiture/audi/q5/mhev-40-tdi-204-s-tronic-quattro-dynamic/
moteur.ma;9;Audi;audi;65;Q5;q5;4367;MHEV 40 TDI 204 S-Tronic quattro S-Edition;mhev-40-tdi-204-s-tronic-quattro-s-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-q5-923.png;https://www.moteur.ma/fr/neuf/voiture/audi/q5/mhev-40-tdi-204-s-tronic-quattro-s-edition/
moteur.ma;9;Audi;audi;65;Q5;q5;4366;MHEV 40 TDI 204 S-Tronic quattro S-line;mhev-40-tdi-204-s-tronic-quattro-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-q5-923.png;https://www.moteur.ma/fr/neuf/voiture/audi/q5/mhev-40-tdi-204-s-tronic-quattro-s-line/
moteur.ma;9;Audi;audi;65;Q5;q5;4365;MHEV 40 TDI 204 S-Tronic quattro Sport;mhev-40-tdi-204-s-tronic-quattro-sport;https://v3.moteur.ma/storage/media/images/models/nouvelle-q5-923.png;https://www.moteur.ma/fr/neuf/voiture/audi/q5/mhev-40-tdi-204-s-tronic-quattro-sport/
moteur.ma;9;Audi;audi;65;Q5;q5;4361;Sportback 40 TDI 204 S-Tronic quattro Dynamic;sportback-40-tdi-204-s-tronic-quattro-dynamic;https://v3.moteur.ma/storage/media/images/models/nouvelle-q5-923.png;https://www.moteur.ma/fr/neuf/voiture/audi/q5/sportback-40-tdi-204-s-tronic-quattro-dynamic/
moteur.ma;9;Audi;audi;11123;Q5 Sportback;q5-sportback;4364;40 TDI 204 S-Tronic quattro S-Edition;40-tdi-204-s-tronic-quattro-s-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-q5-sportback-419.png;https://www.moteur.ma/fr/neuf/voiture/audi/q5-sportback/40-tdi-204-s-tronic-quattro-s-edition/
moteur.ma;9;Audi;audi;11123;Q5 Sportback;q5-sportback;4363;40 TDI 204 S-Tronic quattro S-line;40-tdi-204-s-tronic-quattro-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-q5-sportback-419.png;https://www.moteur.ma/fr/neuf/voiture/audi/q5-sportback/40-tdi-204-s-tronic-quattro-s-line/
moteur.ma;9;Audi;audi;11123;Q5 Sportback;q5-sportback;4362;40 TDI 204 S-Tronic quattro Sport;40-tdi-204-s-tronic-quattro-sport;https://v3.moteur.ma/storage/media/images/models/nouvelle-q5-sportback-419.png;https://www.moteur.ma/fr/neuf/voiture/audi/q5-sportback/40-tdi-204-s-tronic-quattro-sport/
moteur.ma;9;Audi;audi;10977;Q6;q6;3983;e-tron S-line;e-tron-s-line;https://v3.moteur.ma/storage/media/images/models/nouvelle-q6-508.png;https://www.moteur.ma/fr/neuf/voiture/audi/q6/e-tron-s-line/
moteur.ma;9;Audi;audi;10977;Q6;q6;3982;e-tron Performance;e-tron-performance;https://v3.moteur.ma/storage/media/images/models/nouvelle-q6-508.png;https://www.moteur.ma/fr/neuf/voiture/audi/q6/e-tron-performance/
moteur.ma;9;Audi;audi;10977;Q6;q6;3984;e-tron S-Edition quattro;e-tron-s-edition-quattro;https://v3.moteur.ma/storage/media/images/models/nouvelle-q6-508.png;https://www.moteur.ma/fr/neuf/voiture/audi/q6/e-tron-s-edition-quattro/
moteur.ma;9;Audi;audi;66;Q7;q7;3947;50 TDI 286 S-Tronic quattro Exclusive;50-tdi-286-s-tronic-quattro-exclusive;https://v3.moteur.ma/storage/media/images/models/nouvelle-q7-884.png;https://www.moteur.ma/fr/neuf/voiture/audi/q7/50-tdi-286-s-tronic-quattro-exclusive/
moteur.ma;9;Audi;audi;66;Q7;q7;3949;PHEV 55 TFSIe 394 quattro Hybrid S;phev-55-tfsie-394-quattro-hybrid-s;https://v3.moteur.ma/storage/media/images/models/nouvelle-q7-884.png;https://www.moteur.ma/fr/neuf/voiture/audi/q7/phev-55-tfsie-394-quattro-hybrid-s/
moteur.ma;9;Audi;audi;66;Q7;q7;3948;"V6 3,0L TDI 286 quattro Tiptronic Sline";v6-30l-tdi-286-quattro-tiptronic-sline;https://v3.moteur.ma/storage/media/images/models/nouvelle-q7-884.png;https://www.moteur.ma/fr/neuf/voiture/audi/q7/v6-30l-tdi-286-quattro-tiptronic-sline/
moteur.ma;9;Audi;audi;10186;Q8;q8;3584;e-tron sportback 410 quattro 114kw/h Sport S;e-tron-sportback-410-quattro-114kwh-sport-s;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/e-tron-sportback-410-quattro-114kwh-sport-s/
moteur.ma;9;Audi;audi;10186;Q8;q8;3963;MHEV 50 TDI 286 quattro Executive Black Edition;mhev-50-tdi-286-quattro-executive-black-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/mhev-50-tdi-286-quattro-executive-black-edition/
moteur.ma;9;Audi;audi;10186;Q8;q8;4542;MHEV 50 TDI 286 quattro S-Edition;mhev-50-tdi-286-quattro-s-edition;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/mhev-50-tdi-286-quattro-s-edition/
moteur.ma;9;Audi;audi;10186;Q8;q8;4230;MHEV 50 TDI 286 quattro Sport S;mhev-50-tdi-286-quattro-sport-s;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/mhev-50-tdi-286-quattro-sport-s/
moteur.ma;9;Audi;audi;10186;Q8;q8;3966;"MHEV Executive V6 3,0L TDI 286 quattro Tiptronic";mhev-executive-v6-30l-tdi-286-quattro-tiptronic;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/mhev-executive-v6-30l-tdi-286-quattro-tiptronic/
moteur.ma;9;Audi;audi;10186;Q8;q8;3961;"MHEV Performance V6 3,0L TDI 286 quattro Tiptronic";mhev-performance-v6-30l-tdi-286-quattro-tiptronic;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/mhev-performance-v6-30l-tdi-286-quattro-tiptronic/
moteur.ma;9;Audi;audi;10186;Q8;q8;3964;PHEV 55 TFSIe 394 quattro Hybrid S;phev-55-tfsie-394-quattro-hybrid-s;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/phev-55-tfsie-394-quattro-hybrid-s/
moteur.ma;9;Audi;audi;10186;Q8;q8;3965;PHEV 55 TFSIe 394 quattro Hybrid Signature;phev-55-tfsie-394-quattro-hybrid-signature;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/phev-55-tfsie-394-quattro-hybrid-signature/
moteur.ma;9;Audi;audi;10186;Q8;q8;3962;"S-Edition V6 3,0L TDI 286 quattro Tiptronic";s-edition-v6-30l-tdi-286-quattro-tiptronic;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/s-edition-v6-30l-tdi-286-quattro-tiptronic/
moteur.ma;9;Audi;audi;10186;Q8;q8;4357;"SQ8 V8 4,0L TFSI 507 quattro Tiptronic";sq8-v8-40l-tfsi-507-quattro-tiptronic;https://v3.moteur.ma/storage/media/images/models/nouvelle-q8-167.png;https://www.moteur.ma/fr/neuf/voiture/audi/q8/sq8-v8-40l-tfsi-507-quattro-tiptronic/
moteur.ma;9;Audi;audi;11081;RS 3;rs-3;4342;Sportback 2.5 TFSI;sportback-25-tfsi;https://v3.moteur.ma/storage/media/images/models/nouvelle-rs 3-675.png;https://www.moteur.ma/fr/neuf/voiture/audi/rs-3/sportback-25-tfsi/
moteur.ma;9;Audi;audi;11109;RS Q8;rs-q8;4359;V8 4.0 TFSI biturbo;v8-40-tfsi-biturbo;https://v3.moteur.ma/storage/media/images/models/nouvelle-rs-q8-428.png;https://www.moteur.ma/fr/neuf/voiture/audi/rs-q8/v8-40-tfsi-biturbo/
